State_a,State,City,Population,Violent_crime,Murder_manslaughter,Rape,Robbery,Aggravated_assault,Property_crime,Burglary,Larceny_theft,Motor_vehicle_theft,Arson,city_state,longitude,latitude
TEXAS,texas,Hooks,2731.00,7.00,1.00,,1.00,4.00,38.00,15.00,22.00,1.00,0.00,"Hooks,texas",-94.2885306,33.4662328
TEXAS,texas,Horizon City,19439.00,13.00,0.00,,4.00,9.00,266.00,59.00,187.00,20.00,2.00,"Horizon City,texas",-106.2074793,31.6926121
TEXAS,texas,Horseshoe Bay,3334.00,5.00,0.00,,0.00,4.00,75.00,12.00,57.00,6.00,0.00,"Horseshoe Bay,texas",-98.3882723,30.5421579
TEXAS,texas,Houston,2180606.00,20993.00,214.00,,9891.00,10270.00,110919.00,23733.00,73591.00,13595.00,708.00,"Houston,texas",-95.3698028,29.7604267
TEXAS,texas,Howe,2602.00,6.00,0.00,,0.00,5.00,18.00,6.00,10.00,2.00,0.00,"Howe,texas",-96.6122117,33.5087196
TEXAS,texas,Hubbard,1416.00,0.00,0.00,,0.00,0.00,15.00,4.00,9.00,2.00,0.00,"Hubbard,texas",-96.797215,31.8484935
TEXAS,texas,Hudson,4750.00,27.00,0.00,,1.00,26.00,86.00,30.00,56.00,0.00,0.00,"Hudson,texas",-94.7782644,31.3226849
TEXAS,texas,Hughes Springs,1727.00,1.00,0.00,,0.00,1.00,18.00,15.00,2.00,1.00,2.00,"Hughes Springs,texas",-94.6307585,32.998462
TEXAS,texas,Humble,15473.00,95.00,0.00,,45.00,38.00,1624.00,273.00,1239.00,112.00,1.00,"Humble,texas",-95.2621553,29.9988312
TEXAS,texas,Huntington,2102.00,4.00,0.00,,0.00,1.00,44.00,15.00,27.00,2.00,0.00,"Huntington,texas",-94.576594,31.2776873
TEXAS,texas,Huntsville,39990.00,213.00,0.00,,22.00,169.00,1078.00,241.00,798.00,39.00,0.00,"Huntsville,texas",-95.5507771,30.7235263
TEXAS,texas,Hurst,38456.00,205.00,1.00,,47.00,151.00,1978.00,222.00,1700.00,56.00,2.00,"Hurst,texas",-97.1705678,32.8234621
TEXAS,texas,Hutchins,5439.00,8.00,0.00,,1.00,5.00,192.00,42.00,122.00,28.00,1.00,"Hutchins,texas",-96.7130521,32.6492999
TEXAS,texas,Hutto,19513.00,8.00,0.00,,2.00,1.00,164.00,28.00,131.00,5.00,1.00,"Hutto,texas",-97.5466702,30.5426995
TEXAS,texas,Idalou,2264.00,6.00,0.00,,0.00,6.00,20.00,8.00,11.00,1.00,0.00,"Idalou,texas",-101.6829424,33.6664733
TEXAS,texas,Ingleside,9541.00,32.00,1.00,,2.00,25.00,270.00,74.00,175.00,21.00,5.00,"Ingleside,texas",-97.211657,27.8778026
TEXAS,texas,Ingram,1805.00,5.00,0.00,,0.00,2.00,52.00,10.00,40.00,2.00,0.00,"Ingram,texas",-99.2403213,30.0774307
TEXAS,texas,Iowa Park,6408.00,13.00,0.00,2.00,1.00,10.00,63.00,22.00,40.00,1.00,2.00,"Iowa Park,texas",-98.6686709,33.9514847
TEXAS,texas,Irving,228367.00,530.00,2.00,,186.00,318.00,6175.00,1137.00,4444.00,594.00,17.00,"Irving,texas",-96.9488945,32.8140177
TEXAS,texas,Jacksboro,4487.00,13.00,0.00,,1.00,12.00,102.00,38.00,61.00,3.00,0.00,"Jacksboro,texas",-98.1586558,33.2184477
TEXAS,texas,Jacksonville,14816.00,111.00,0.00,,11.00,87.00,601.00,158.00,431.00,12.00,8.00,"Jacksonville,texas",-95.2705042,31.963778
TEXAS,texas,Jamaica Beach,1006.00,0.00,0.00,,0.00,0.00,1.00,1.00,0.00,0.00,0.00,"Jamaica Beach,texas",-94.9796456,29.189684
TEXAS,texas,Jarrell,1051.00,0.00,0.00,,0.00,0.00,11.00,0.00,10.00,1.00,0.00,"Jarrell,texas",-97.604454,30.8249094
TEXAS,texas,Jasper,7702.00,31.00,0.00,,3.00,22.00,484.00,79.00,404.00,1.00,1.00,"Jasper,texas",-93.9965759,30.9201995
TEXAS,texas,Jefferson,2057.00,13.00,0.00,,1.00,12.00,60.00,16.00,42.00,2.00,0.00,"Jefferson,texas",-94.3451926,32.7573626
TEXAS,texas,Jersey Village,7845.00,38.00,0.00,,9.00,29.00,218.00,44.00,158.00,16.00,2.00,"Jersey Village,texas",-95.5629984,29.887725
TEXAS,texas,Johnson City,1733.00,2.00,0.00,,0.00,2.00,10.00,1.00,9.00,0.00,0.00,"Johnson City,texas",-98.4119811,30.2767408
TEXAS,texas,Jones Creek,2067.00,0.00,0.00,,0.00,0.00,2.00,0.00,2.00,0.00,0.00,"Jones Creek,texas",-95.4552208,28.9685817
TEXAS,texas,Jonestown,2024.00,9.00,0.00,,2.00,7.00,43.00,7.00,35.00,1.00,0.00,"Jonestown,texas",-97.9233468,30.4954748
TEXAS,texas,Joshua,5966.00,15.00,0.00,,0.00,14.00,102.00,25.00,69.00,8.00,1.00,"Joshua,texas",-97.3880731,32.4615291
TEXAS,texas,Jourdanton,4111.00,2.00,0.00,,0.00,2.00,4.00,0.00,4.00,0.00,0.00,"Jourdanton,texas",-98.5464068,28.9180294
TEXAS,texas,Junction,2539.00,6.00,0.00,,0.00,6.00,36.00,11.00,25.00,0.00,0.00,"Junction,texas",-99.7720109,30.4893555
TEXAS,texas,Karnes City,3201.00,6.00,0.00,,0.00,6.00,76.00,20.00,55.00,1.00,0.00,"Karnes City,texas",-97.9008355,28.8849772
TEXAS,texas,Katy,14837.00,38.00,2.00,7.00,12.00,17.00,490.00,63.00,398.00,29.00,1.00,"Katy,texas",-95.8243956,29.7857853
TEXAS,texas,Kaufman,6865.00,12.00,1.00,,5.00,6.00,123.00,48.00,68.00,7.00,0.00,"Kaufman,texas",-96.3088693,32.5890238
TEXAS,texas,Keene,6071.00,4.00,0.00,,0.00,4.00,109.00,26.00,77.00,6.00,2.00,"Keene,texas",-97.3239042,32.3968092
TEXAS,texas,Keller,42644.00,27.00,1.00,,9.00,12.00,390.00,76.00,312.00,2.00,0.00,"Keller,texas",-97.229298,32.9341893
TEXAS,texas,Kenedy,3423.00,8.00,0.00,,0.00,8.00,219.00,64.00,152.00,3.00,0.00,"Kenedy,texas",-97.8486123,28.8191468
TEXAS,texas,Kennedale,7156.00,11.00,0.00,,6.00,5.00,177.00,40.00,117.00,20.00,0.00,"Kennedale,texas",-97.2258465,32.646801
TEXAS,texas,Kermit,5956.00,18.00,0.00,,0.00,18.00,31.00,6.00,19.00,6.00,0.00,"Kermit,texas",-103.0926652,31.8576265
TEXAS,texas,Kerrville,22484.00,48.00,3.00,,8.00,30.00,669.00,90.00,555.00,24.00,0.00,"Kerrville,texas",-99.1403189,30.0474332
TEXAS,texas,Kilgore,13938.00,53.00,2.00,,5.00,37.00,660.00,116.00,510.00,34.00,2.00,"Kilgore,texas",-94.8757709,32.3862619
TEXAS,texas,Killeen,136539.00,753.00,6.00,,170.00,499.00,4791.00,1396.00,3189.00,206.00,50.00,"Killeen,texas",-97.7277959,31.1171194
TEXAS,texas,Kingsville,26198.00,103.00,1.00,,19.00,80.00,963.00,281.00,658.00,24.00,2.00,"Kingsville,texas",-97.856109,27.5158689
TEXAS,texas,Kirby,8288.00,49.00,3.00,,3.00,42.00,188.00,50.00,118.00,20.00,2.00,"Kirby,texas",-98.3855702,29.4632876
TEXAS,texas,Kirbyville,2158.00,5.00,0.00,,0.00,5.00,32.00,9.00,20.00,3.00,0.00,"Kirbyville,texas",-93.8926809,30.6604815
TEXAS,texas,Kountze,2088.00,11.00,0.00,,1.00,10.00,46.00,13.00,32.00,1.00,0.00,"Kountze,texas",-94.3124116,30.3715975
TEXAS,texas,Kress,721.00,0.00,0.00,,0.00,0.00,2.00,0.00,2.00,0.00,0.00,"Kress,texas",-101.7485133,34.3664546
TEXAS,texas,Kyle,31732.00,90.00,0.00,,6.00,72.00,491.00,75.00,384.00,32.00,1.00,"Kyle,texas",-97.8772267,29.9891052
TEXAS,texas,Lacy-Lakeview,6566.00,38.00,0.00,,4.00,26.00,247.00,72.00,161.00,14.00,2.00,"Lacy-Lakeview,texas",-97.1027792,31.6293316
TEXAS,texas,La Feria,7340.00,7.00,0.00,,2.00,2.00,305.00,98.00,207.00,0.00,0.00,"La Feria,texas",-97.8238853,26.1589644
TEXAS,texas,Lago Vista,6550.00,14.00,1.00,,1.00,11.00,85.00,16.00,69.00,0.00,0.00,"Lago Vista,texas",-97.9883477,30.4601975
TEXAS,texas,La Grange,4656.00,4.00,1.00,,0.00,3.00,58.00,15.00,36.00,7.00,0.00,"La Grange,texas",-96.876647,29.9055033
TEXAS,texas,La Grulla,1639.00,5.00,0.00,,0.00,5.00,9.00,8.00,1.00,0.00,0.00,"La Grulla,texas",-98.6472456,26.2695148
TEXAS,texas,Laguna Vista,3179.00,4.00,0.00,,0.00,4.00,48.00,15.00,31.00,2.00,0.00,"Laguna Vista,texas",-97.2902543,26.1009111
TEXAS,texas,La Joya,4153.00,6.00,0.00,,0.00,6.00,27.00,23.00,4.00,0.00,0.00,"La Joya,texas",-98.4814092,26.2470165
TEXAS,texas,Lake Dallas,7390.00,15.00,0.00,,0.00,14.00,142.00,24.00,106.00,12.00,1.00,"Lake Dallas,texas",-97.0255641,33.1192875
TEXAS,texas,Lake Jackson,27273.00,40.00,1.00,,12.00,18.00,589.00,125.00,445.00,19.00,2.00,"Lake Jackson,texas",-95.4343859,29.0338575
TEXAS,texas,Lakeside,1357.00,7.00,0.00,,1.00,6.00,29.00,12.00,15.00,2.00,0.00,"Lakeside,texas",-97.4933548,32.8223501
TEXAS,texas,"Lakeview, Harris County",6413.00,10.00,1.00,,0.00,9.00,71.00,16.00,52.00,3.00,4.00,"Lakeview, Harris County,texas",-95.0622148,29.5683136
TEXAS,texas,Lakeway,12815.00,16.00,0.00,,2.00,12.00,166.00,25.00,131.00,10.00,0.00,"Lakeway,texas",-97.991679,30.3679788
TEXAS,texas,Lake Worth,4710.00,14.00,0.00,,8.00,6.00,527.00,124.00,387.00,16.00,0.00,"Lake Worth,texas",-97.44502,32.8048507
TEXAS,texas,La Marque,14976.00,70.00,1.00,,26.00,38.00,960.00,161.00,748.00,51.00,3.00,"La Marque,texas",-94.9713134,29.3685674
TEXAS,texas,Lamesa,9136.00,44.00,0.00,,1.00,38.00,414.00,96.00,298.00,20.00,3.00,"Lamesa,texas",-101.950992,32.7376001
TEXAS,texas,Lampasas,6899.00,20.00,0.00,,2.00,15.00,286.00,48.00,232.00,6.00,1.00,"Lampasas,texas",-98.1816957,31.063784
TEXAS,texas,Lancaster,38209.00,179.00,2.00,23.00,59.00,95.00,1533.00,533.00,848.00,152.00,6.00,"Lancaster,texas",-96.7561082,32.5920798
TEXAS,texas,La Porte,34671.00,40.00,0.00,,9.00,19.00,593.00,117.00,433.00,43.00,7.00,"La Porte,texas",-95.0193728,29.6657838
TEXAS,texas,Laredo,247353.00,1027.00,3.00,,207.00,742.00,10482.00,1425.00,8685.00,372.00,82.00,"Laredo,texas",-99.4803241,27.5305671
TEXAS,texas,La Vernia,1137.00,3.00,0.00,,0.00,3.00,44.00,2.00,42.00,0.00,0.00,"La Vernia,texas",-98.1155633,29.356348
TEXAS,texas,La Villa,1978.00,0.00,0.00,,0.00,0.00,17.00,13.00,3.00,1.00,0.00,"La Villa,texas",-97.9286117,26.2986827
TEXAS,texas,Lavon,2318.00,1.00,0.00,,0.00,1.00,17.00,3.00,14.00,0.00,0.00,"Lavon,texas",-96.4341524,33.0276193
TEXAS,texas,League City,89596.00,96.00,2.00,,22.00,58.00,1918.00,386.00,1476.00,56.00,1.00,"League City,texas",-95.0949303,29.5074538
TEXAS,texas,Leander,30657.00,26.00,0.00,,4.00,20.00,336.00,44.00,277.00,15.00,2.00,"Leander,texas",-97.8530686,30.5788055
TEXAS,texas,Leon Valley,10833.00,26.00,0.00,,9.00,10.00,826.00,91.00,670.00,65.00,0.00,"Leon Valley,texas",-98.6105703,29.4924424
TEXAS,texas,Levelland,13681.00,67.00,0.00,,8.00,46.00,546.00,160.00,362.00,24.00,1.00,"Levelland,texas",-102.37796,33.5873164
TEXAS,texas,Lewisville,100710.00,243.00,1.00,48.00,74.00,120.00,2721.00,501.00,1921.00,299.00,4.00,"Lewisville,texas",-96.994174,33.046233
TEXAS,texas,Lexington,1170.00,6.00,0.00,,0.00,4.00,61.00,15.00,46.00,0.00,0.00,"Lexington,texas",-97.0116515,30.4190974
TEXAS,texas,Liberty,8857.00,46.00,1.00,,7.00,28.00,553.00,92.00,447.00,14.00,1.00,"Liberty,texas",-94.7954783,30.057993
TEXAS,texas,Lindale,5257.00,16.00,0.00,2.00,6.00,8.00,186.00,45.00,132.00,9.00,0.00,"Lindale,texas",-95.4093998,32.5156971
TEXAS,texas,Linden,1964.00,6.00,0.00,,1.00,3.00,52.00,17.00,34.00,1.00,0.00,"Linden,texas",-94.3654707,33.0123537
TEXAS,texas,Little Elm,29958.00,48.00,1.00,,6.00,22.00,346.00,78.00,255.00,13.00,2.00,"Little Elm,texas",-96.9375051,33.1626193
TEXAS,texas,Littlefield,6368.00,30.00,0.00,,6.00,24.00,239.00,93.00,143.00,3.00,5.00,"Littlefield,texas",-102.3249022,33.9173148
TEXAS,texas,Live Oak,14541.00,45.00,1.00,,10.00,27.00,680.00,48.00,580.00,52.00,1.00,"Live Oak,texas",-98.3364025,29.5652286
TEXAS,texas,Livingston,5207.00,43.00,0.00,,7.00,31.00,309.00,37.00,262.00,10.00,1.00,"Livingston,texas",-94.9329898,30.711029
TEXAS,texas,Llano,3249.00,0.00,0.00,0.00,0.00,0.00,77.00,29.00,43.00,5.00,1.00,"Llano,texas",-98.6750379,30.7593452
TEXAS,texas,Lockhart,12971.00,45.00,1.00,,5.00,32.00,425.00,91.00,322.00,12.00,1.00,"Lockhart,texas",-97.6699996,29.8849441
TEXAS,texas,Lone Star,1553.00,6.00,0.00,,2.00,3.00,61.00,16.00,43.00,2.00,0.00,"Lone Star,texas",-94.7071506,32.9440186
TEXAS,texas,Longview,81273.00,451.00,5.00,39.00,152.00,255.00,3372.00,630.00,2542.00,200.00,11.00,"Longview,texas",-94.7404891,32.5007037
TEXAS,texas,Lorena,1709.00,1.00,0.00,,0.00,1.00,28.00,6.00,20.00,2.00,0.00,"Lorena,texas",-97.2155596,31.3865592
TEXAS,texas,Lorenzo,1180.00,2.00,0.00,,0.00,2.00,8.00,7.00,1.00,0.00,0.00,"Lorenzo,texas",-101.5351611,33.6706408
TEXAS,texas,Los Fresnos,5800.00,7.00,0.00,,0.00,4.00,158.00,47.00,106.00,5.00,1.00,"Los Fresnos,texas",-97.4763733,26.0717438
TEXAS,texas,Lubbock,237875.00,1829.00,5.00,,388.00,1348.00,11557.00,2608.00,8103.00,846.00,37.00,"Lubbock,texas",-101.8551665,33.5778631
TEXAS,texas,Luling,5612.00,29.00,0.00,,5.00,21.00,108.00,18.00,85.00,5.00,0.00,"Luling,texas",-97.647498,29.6805066
TEXAS,texas,Lumberton,12081.00,25.00,0.00,7.00,4.00,14.00,244.00,46.00,193.00,5.00,0.00,"Lumberton,texas",-94.1996286,30.2657655
TEXAS,texas,Lyford,2611.00,1.00,0.00,,0.00,1.00,44.00,18.00,22.00,4.00,0.00,"Lyford,texas",-97.7897176,26.4122916
TEXAS,texas,Lytle,2665.00,0.00,0.00,,0.00,0.00,176.00,19.00,153.00,4.00,2.00,"Lytle,texas",-98.7964137,29.233294
TEXAS,texas,Madisonville,4452.00,17.00,0.00,,2.00,15.00,113.00,23.00,81.00,9.00,0.00,"Madisonville,texas",-95.9116188,30.9499111
TEXAS,texas,Magnolia,1490.00,9.00,0.00,,4.00,5.00,43.00,9.00,31.00,3.00,0.00,"Magnolia,texas",-95.7507815,30.2093794
TEXAS,texas,Malakoff,2327.00,13.00,0.00,,0.00,13.00,62.00,19.00,38.00,5.00,0.00,"Malakoff,texas",-96.0124678,32.1695965
TEXAS,texas,Manor,6137.00,15.00,0.00,,0.00,12.00,95.00,22.00,68.00,5.00,1.00,"Manor,texas",-97.5569456,30.3407629
TEXAS,texas,Mansfield,60179.00,80.00,1.00,,23.00,40.00,1042.00,181.00,812.00,49.00,0.00,"Mansfield,texas",-97.1416768,32.5631924
TEXAS,texas,Manvel,6381.00,6.00,0.00,,0.00,6.00,110.00,54.00,44.00,12.00,0.00,"Manvel,texas",-95.357994,29.4627365
TEXAS,texas,Marble Falls,6095.00,28.00,0.00,9.00,4.00,15.00,362.00,40.00,313.00,9.00,1.00,"Marble Falls,texas",-98.2728003,30.5782446
TEXAS,texas,Marlin,5847.00,17.00,0.00,,2.00,13.00,47.00,18.00,26.00,3.00,1.00,"Marlin,texas",-96.8980439,31.3062874
TEXAS,texas,Marshall,25169.00,141.00,3.00,,16.00,104.00,1078.00,242.00,792.00,44.00,8.00,"Marshall,texas",-94.3674184,32.5448714
TEXAS,texas,Martindale,1145.00,4.00,0.00,,0.00,4.00,6.00,4.00,1.00,1.00,0.00,"Martindale,texas",-97.8408364,29.8454994
TEXAS,texas,Mathis,4989.00,25.00,0.00,,0.00,23.00,135.00,44.00,85.00,6.00,0.00,"Mathis,texas",-97.8280543,28.0944558
TEXAS,texas,McAllen,136169.00,171.00,2.00,,83.00,80.00,5424.00,536.00,4652.00,236.00,15.00,"McAllen,texas",-98.2300124,26.2034071
TEXAS,texas,McGregor,5036.00,7.00,0.00,,1.00,5.00,76.00,14.00,60.00,2.00,0.00,"McGregor,texas",-97.4091792,31.4440557
TEXAS,texas,McKinney,146869.00,207.00,1.00,52.00,44.00,110.00,3055.00,476.00,2450.00,129.00,26.00,"McKinney,texas",-96.6397822,33.1972465
TEXAS,texas,Meadows Place,4721.00,7.00,0.00,,4.00,3.00,126.00,23.00,93.00,10.00,0.00,"Meadows Place,texas",-95.5880005,29.6513439
TEXAS,texas,Melissa,5839.00,1.00,1.00,,0.00,0.00,65.00,20.00,41.00,4.00,0.00,"Melissa,texas",-96.5727669,33.2859472
TEXAS,texas,Memorial Villages,11660.00,5.00,0.00,,2.00,1.00,113.00,26.00,81.00,6.00,0.00,"Memorial Villages,texas",-95.6023058,29.7791781
TEXAS,texas,Memphis,2232.00,6.00,0.00,,0.00,5.00,25.00,8.00,15.00,2.00,0.00,"Memphis,texas",-100.5340144,34.7247758
TEXAS,texas,Mercedes,16480.00,106.00,0.00,,13.00,88.00,796.00,132.00,623.00,41.00,1.00,"Mercedes,texas",-97.9136112,26.1497977
TEXAS,texas,Meridian,1484.00,0.00,0.00,,0.00,0.00,1.00,0.00,1.00,0.00,0.00,"Meridian,texas",-97.6566894,31.9232085
TEXAS,texas,Merkel,2608.00,5.00,0.00,,0.00,5.00,34.00,14.00,18.00,2.00,0.00,"Merkel,texas",-100.0128739,32.4706777
TEXAS,texas,Mesquite,144313.00,402.00,6.00,,204.00,178.00,6332.00,1382.00,4184.00,766.00,11.00,"Mesquite,texas",-96.5991593,32.7667955
TEXAS,texas,Mexia,7544.00,42.00,1.00,,6.00,33.00,328.00,77.00,248.00,3.00,1.00,"Mexia,texas",-96.482203,31.6798895
TEXAS,texas,Midland,122259.00,350.00,5.00,,63.00,260.00,3191.00,568.00,2459.00,164.00,1.00,"Midland,texas",-102.0779146,31.9973456
TEXAS,texas,Midlothian,19425.00,25.00,0.00,,5.00,17.00,361.00,70.00,275.00,16.00,1.00,"Midlothian,texas",-96.9944489,32.482361
TEXAS,texas,Mineola,4485.00,19.00,0.00,,3.00,16.00,188.00,31.00,154.00,3.00,0.00,"Mineola,texas",-95.4882896,32.6631884
TEXAS,texas,Mineral Wells,16717.00,55.00,0.00,,16.00,34.00,872.00,221.00,610.00,41.00,2.00,"Mineral Wells,texas",-98.1128223,32.8084605
TEXAS,texas,Mission,81360.00,72.00,0.00,,32.00,36.00,2945.00,447.00,2321.00,177.00,20.00,"Mission,texas",-98.3252932,26.2159066
TEXAS,texas,Missouri City,69487.00,72.00,0.00,,35.00,32.00,1151.00,186.00,889.00,76.00,0.00,"Missouri City,texas",-95.5377215,29.6185669
TEXAS,texas,Monahans,7163.00,30.00,0.00,,1.00,26.00,185.00,57.00,127.00,1.00,3.00,"Monahans,texas",-102.8926536,31.5942991
TEXAS,texas,Mont Belvieu,4366.00,9.00,0.00,,1.00,6.00,121.00,12.00,84.00,25.00,0.00,"Mont Belvieu,texas",-94.890758,29.8477222
TEXAS,texas,Montgomery,670.00,1.00,0.00,,0.00,1.00,16.00,5.00,10.00,1.00,0.00,"Montgomery,texas",-95.6963355,30.3882613
TEXAS,texas,Morgans Point Resort,4257.00,2.00,0.00,,0.00,2.00,40.00,14.00,26.00,0.00,0.00,"Morgans Point Resort,texas",-97.463555,31.1483719
TEXAS,texas,Moulton,898.00,1.00,0.00,,0.00,1.00,10.00,3.00,7.00,0.00,0.00,"Moulton,texas",-97.1427643,29.5749585
TEXAS,texas,Mount Pleasant,16101.00,41.00,0.00,,8.00,33.00,661.00,155.00,486.00,20.00,7.00,"Mount Pleasant,texas",-94.968269,33.1567863
TEXAS,texas,Muleshoe,5121.00,4.00,0.00,,0.00,4.00,51.00,10.00,39.00,2.00,0.00,"Muleshoe,texas",-102.7238263,34.2264676
TEXAS,texas,Munday,1331.00,2.00,0.00,,0.00,2.00,10.00,3.00,6.00,1.00,0.00,"Munday,texas",-99.6228637,33.4492628
TEXAS,texas,Murphy,19347.00,4.00,0.00,0.00,1.00,3.00,122.00,11.00,111.00,0.00,0.00,"Murphy,texas",-96.6130486,33.0151205
TEXAS,texas,Mustang Ridge,939.00,0.00,0.00,,0.00,0.00,16.00,4.00,10.00,2.00,0.00,"Mustang Ridge,texas",-97.6911124,30.0568828
TEXAS,texas,Nacogdoches,34413.00,97.00,1.00,,31.00,62.00,1126.00,257.00,828.00,41.00,2.00,"Nacogdoches,texas",-94.6554874,31.6035129
TEXAS,texas,Naples,1357.00,1.00,0.00,,0.00,1.00,50.00,31.00,18.00,1.00,0.00,"Naples,texas",-94.6802055,33.2031774
TEXAS,texas,Nash,3076.00,9.00,0.00,,0.00,9.00,67.00,25.00,39.00,3.00,1.00,"Nash,texas",-94.130747,33.4423462
TEXAS,texas,Nassau Bay,4092.00,17.00,0.00,,1.00,13.00,101.00,18.00,77.00,6.00,0.00,"Nassau Bay,texas",-95.0910413,29.5446753
TEXAS,texas,Navasota,7239.00,77.00,0.00,,2.00,74.00,219.00,53.00,143.00,23.00,2.00,"Navasota,texas",-96.0877349,30.3879845
TEXAS,texas,Nederland,17464.00,58.00,2.00,,11.00,41.00,493.00,112.00,349.00,32.00,3.00,"Nederland,texas",-93.9923965,29.9743803
TEXAS,texas,Needville,2879.00,11.00,0.00,,0.00,10.00,22.00,6.00,15.00,1.00,0.00,"Needville,texas",-95.8377297,29.3994101
TEXAS,texas,New Boston,4507.00,9.00,0.00,,1.00,7.00,221.00,53.00,161.00,7.00,0.00,"New Boston,texas",-94.4154787,33.4598415
TEXAS,texas,New Braunfels,61651.00,147.00,3.00,,24.00,104.00,2153.00,351.00,1673.00,129.00,11.00,"New Braunfels,texas",-98.1244531,29.7030024
TEXAS,texas,Nocona,2996.00,2.00,0.00,,1.00,0.00,25.00,9.00,13.00,3.00,0.00,"Nocona,texas",-97.7258626,33.7867684
TEXAS,texas,Nolanville,4483.00,22.00,0.00,,1.00,21.00,76.00,21.00,55.00,0.00,1.00,"Nolanville,texas",-97.6055693,31.0787888
TEXAS,texas,Northlake,1897.00,7.00,0.00,,0.00,6.00,36.00,6.00,27.00,3.00,1.00,"Northlake,texas",-97.2655726,33.1273432
TEXAS,texas,North Richland Hills,65899.00,157.00,1.00,,35.00,100.00,1637.00,283.00,1276.00,78.00,3.00,"North Richland Hills,texas",-97.2289029,32.8342952
TEXAS,texas,Oak Ridge,168.00,2.00,0.00,,0.00,2.00,0.00,0.00,0.00,0.00,0.00,"Oak Ridge,texas",-96.2622006,32.6573544
TEXAS,texas,Odessa,108265.00,1080.00,2.00,,143.00,879.00,4374.00,764.00,3147.00,463.00,13.00,"Odessa,texas",-102.3676431,31.8456816
TEXAS,texas,O'Donnell,809.00,0.00,0.00,,0.00,0.00,2.00,0.00,0.00,2.00,0.00,"O'Donnell,texas",-101.8326541,32.9637085
TEXAS,texas,Olmos Park,2314.00,1.00,0.00,,1.00,0.00,52.00,7.00,41.00,4.00,0.00,"Olmos Park,texas",-98.4875172,29.4788422
TEXAS,texas,Olney,3221.00,3.00,0.00,,0.00,3.00,40.00,9.00,30.00,1.00,2.00,"Olney,texas",-98.7528394,33.370663
TEXAS,texas,Olton,2234.00,8.00,0.00,,0.00,8.00,21.00,11.00,10.00,0.00,0.00,"Olton,texas",-102.1346258,34.1834142
TEXAS,texas,Omaha,1012.00,3.00,0.00,,2.00,1.00,21.00,10.00,10.00,1.00,0.00,"Omaha,texas",-94.7440964,33.180677
TEXAS,texas,Onalaska,1724.00,16.00,0.00,,8.00,6.00,62.00,19.00,37.00,6.00,2.00,"Onalaska,texas",-95.1163261,30.805746
TEXAS,texas,Orange,19057.00,111.00,4.00,,30.00,76.00,577.00,236.00,299.00,42.00,0.00,"Orange,texas",-93.7365549,30.0929879
TEXAS,texas,Orange Grove,1357.00,1.00,0.00,,0.00,1.00,15.00,5.00,10.00,0.00,0.00,"Orange Grove,texas",-97.9369447,27.9566843
TEXAS,texas,Overton,2580.00,7.00,0.00,,0.00,5.00,61.00,21.00,39.00,1.00,0.00,"Overton,texas",-94.9785515,32.2745983
TEXAS,texas,Ovilla,3535.00,4.00,0.00,,1.00,3.00,33.00,7.00,25.00,1.00,1.00,"Ovilla,texas",-96.8863898,32.5265264
TEXAS,texas,Oyster Creek,1124.00,14.00,1.00,,0.00,13.00,50.00,19.00,27.00,4.00,0.00,"Oyster Creek,texas",-95.3318823,29.0030239
TEXAS,texas,Paducah,1164.00,2.00,0.00,,0.00,1.00,3.00,2.00,1.00,0.00,0.00,"Paducah,texas",-100.3020588,34.0123005
TEXAS,texas,Palacios,4666.00,4.00,0.00,,3.00,1.00,157.00,66.00,84.00,7.00,3.00,"Palacios,texas",-96.217467,28.7080461
TEXAS,texas,Palestine,18458.00,113.00,1.00,,31.00,66.00,1107.00,217.00,841.00,49.00,0.00,"Palestine,texas",-95.6307891,31.7621153
TEXAS,texas,Palmer,2023.00,2.00,0.00,,1.00,1.00,28.00,12.00,16.00,0.00,0.00,"Palmer,texas",-96.66777,32.431252
TEXAS,texas,Palmhurst,2698.00,2.00,1.00,,0.00,1.00,259.00,16.00,242.00,1.00,0.00,"Palmhurst,texas",-98.3180711,26.2584053
TEXAS,texas,Palm Valley,1311.00,0.00,0.00,,0.00,0.00,27.00,4.00,22.00,1.00,0.00,"Palm Valley,texas",-97.7541602,26.2017415
TEXAS,texas,Palmview,5625.00,25.00,0.00,,1.00,19.00,355.00,59.00,279.00,17.00,1.00,"Palmview,texas",-98.3708503,26.233406
TEXAS,texas,Pampa,18471.00,186.00,1.00,,7.00,178.00,716.00,126.00,552.00,38.00,2.00,"Pampa,texas",-100.9598709,35.5361559
TEXAS,texas,Panhandle,2438.00,5.00,0.00,,0.00,5.00,7.00,3.00,3.00,1.00,0.00,"Panhandle,texas",-101.3804447,35.3456038
TEXAS,texas,Pantego,2483.00,14.00,0.00,,2.00,12.00,112.00,12.00,97.00,3.00,0.00,"Pantego,texas",-97.1564001,32.7142988
TEXAS,texas,Paris,25048.00,170.00,5.00,,28.00,132.00,1219.00,314.00,866.00,39.00,0.00,"Paris,texas",-95.555513,33.6609389
TEXAS,texas,Parker,4205.00,5.00,0.00,,0.00,5.00,18.00,4.00,14.00,0.00,0.00,"Parker,texas",-96.6219376,33.0553975
TEXAS,texas,Pasadena,153195.00,592.00,3.00,,192.00,345.00,5501.00,1011.00,3980.00,510.00,25.00,"Pasadena,texas",-95.2091006,29.6910625
